app_id,model,us_id,scenario_id,scenario_text,feature_name,scenario_name,scenario_examples,us_text
g04-recycling,google-gemini-2.0-flash-001,16,google-gemini-2.0-flash-001_16_3,"Given I am logged in as an administrator When I navigate to the ""Manage Recycling Facilities"" page And I click the ""Add Facility"" button Then I should see the ""Add New Recycling Facility"" form When I fill in the form with the following invalid data: | [ | [ | ' | N | a | m | e | ' | , |   | ' | A | d | d | r | e | s | s | ' | , |   | ' | C | i | t | y | ' | , |   | ' | S | t | a | t | e | ' | , |   | ' | Z | i | p | ' | , |   | ' | M | a | t | e | r | i | a | l | s |   | A | c | c | e | p | t | e | d | ' | ] | , |   | [ | ' | ' | , |   | ' | ' | , |   | ' | ' | , |   | ' | ' | , |   | ' | ' | , |   | ' | P | a | p | e | r | , |   | P | l | a | s | t | i | c | ' | ] | ] | And I click the ""Save"" button Then I should see an error message indicating that required fields are missing And the recycling facility should not be added to the facilities table",Manage Recycling Facilities,Add a new recycling facility with invalid data,,"As an admin, I want to be able to add or remove recycling facilities' information, so that users get the most recent information."
g04-recycling,google-gemini-2.0-flash-001,16,google-gemini-2.0-flash-001_16_4,"Given I am logged in as an administrator When I navigate to the ""Manage Recycling Facilities"" page Then I should not see a ""Delete"" button for a facility named ""NonExistent Facility"" When I try to delete ""NonExistent Facility"" Then I should see an error message indicating that the facility does not exist.",Manage Recycling Facilities,Attempt to delete a non-existent recycling facility,,"As an admin, I want to be able to add or remove recycling facilities' information, so that users get the most recent information."
g04-recycling,google-gemini-2.0-flash-001,17,google-gemini-2.0-flash-001_17_1,"Given I am logged in as an admin When I navigate to the ""Feedback Management"" page Then I should see a dashboard with feedback summaries",Feedback Management - Admin View,Admin can access the feedback management dashboard,,"As an admin, I want to be able to read users' feedback and complaints, so that we can add more features and keep improving the service we provide to them."
g04-recycling,google-gemini-2.0-flash-001,17,google-gemini-2.0-flash-001_17_2,"Given I am on the ""Feedback Management"" page When I view the list of feedback entries Then I should see a table with columns for ""User"", ""Date"", ""Category"", and ""Comment"" And the table should be sorted by date in descending order",Feedback Management - Admin View,Admin can view a list of all feedback entries,,"As an admin, I want to be able to read users' feedback and complaints, so that we can add more features and keep improving the service we provide to them."
g04-recycling,google-gemini-2.0-flash-001,17,google-gemini-2.0-flash-001_17_3,"Given I am on the ""Feedback Management"" page When I select ""Bug Report"" from the category filter Then I should only see feedback entries with the category ""Bug Report""",Feedback Management - Admin View,Admin can filter feedback entries by category,,"As an admin, I want to be able to read users' feedback and complaints, so that we can add more features and keep improving the service we provide to them."
g04-recycling,google-gemini-2.0-flash-001,17,google-gemini-2.0-flash-001_17_4,"Given I am on the ""Feedback Management"" page And I see a feedback entry with the comment ""The search function is not working"" When I click on the ""View Details"" button for that entry Then I should see a detailed view with the full comment text And I should see the user's email address And I should see the date and time the feedback was submitted",Feedback Management - Admin View,Admin can view the details of a specific feedback entry,,"As an admin, I want to be able to read users' feedback and complaints, so that we can add more features and keep improving the service we provide to them."
g04-recycling,google-gemini-2.0-flash-001,17,google-gemini-2.0-flash-001_17_5,"Given I am on the ""Feedback Management"" page When I enter ""payment"" into the search field And I press ""Enter"" Then I should only see feedback entries containing the word ""payment""",Feedback Management - Admin View,Admin can search for feedback entries by keyword,,"As an admin, I want to be able to read users' feedback and complaints, so that we can add more features and keep improving the service we provide to them."
g04-recycling,google-gemini-2.0-flash-001,18,google-gemini-2.0-flash-001_18_1,"Given I am logged in as a user with existing transactions When I navigate to the transaction history page Then I should see a list of my transactions And each transaction should display the date, amount, and description And the transactions should be sorted by date in descending order",Transaction History,View Transaction History with Existing Transactions,,"As a user, I want to be able to check transaction history and keep a record of it, so that I can go back when needed."
g04-recycling,google-gemini-2.0-flash-001,18,google-gemini-2.0-flash-001_18_2,Given I am logged in as a user with no previous transactions When I navigate to the transaction history page Then I should see a message indicating that there are no transactions And I should not see any transaction details,Transaction History,View Transaction History with No Transactions,,"As a user, I want to be able to check transaction history and keep a record of it, so that I can go back when needed."
g04-recycling,google-gemini-2.0-flash-001,18,google-gemini-2.0-flash-001_18_3,"Given I am logged in as a user with existing transactions When I navigate to the transaction history page And I select a date range from ""01/01/2023"" to ""01/31/2023"" Then I should only see transactions within the selected date range",Transaction History,Filter Transaction History by Date Range,,"As a user, I want to be able to check transaction history and keep a record of it, so that I can go back when needed."
