filepath,model,app_id,us_id,feature_name,feature_description,feature_keyword,feature_tags,rule_name,rule_description,rule_tags,scenario_name,scenario_description,scenario_keyword,scenario_tags,scenario_examples,step_keyword,step_keyword_type,step_text,step_data_table,step_doc_string,error
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_12.feature,google-gemini-2.0-flash-001,g04-recycling,12,Flexible Pickup Time Selection,"As a user
  I want to choose a flexible pick up time
  So that I can more conveniently use the website",Feature,,,,,Changing the pickup time after initial selection,,Scenario,,,When,Action,"I change the pickup time to ""1:00 PM""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_12.feature,google-gemini-2.0-flash-001,g04-recycling,12,Flexible Pickup Time Selection,"As a user
  I want to choose a flexible pick up time
  So that I can more conveniently use the website",Feature,,,,,Changing the pickup time after initial selection,,Scenario,,,Then,Outcome,"the system should update the pickup time in the order summary to ""1:00 PM"" for ""Tomorrow""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_13.feature,google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Feature,,,,,Accessing the User Documentation from the Homepage,,Scenario,,,Given,Context,I am on the homepage,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_13.feature,google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Feature,,,,,Accessing the User Documentation from the Homepage,,Scenario,,,When,Action,"I click on the ""Help"" link in the navigation bar",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_13.feature,google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Feature,,,,,Accessing the User Documentation from the Homepage,,Scenario,,,Then,Outcome,I should be redirected to the documentation page,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_13.feature,google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Feature,,,,,Accessing the User Documentation from the Homepage,,Scenario,,,And,Conjunction,"I should see the documentation title ""User Guide""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_13.feature,google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Feature,,,,,Searching for a specific topic in the Documentation,,Scenario,,,Given,Context,I am on the documentation page,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_13.feature,google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Feature,,,,,Searching for a specific topic in the Documentation,,Scenario,,,When,Action,"I enter ""account settings"" in the search bar",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_13.feature,google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Feature,,,,,Searching for a specific topic in the Documentation,,Scenario,,,And,Conjunction,I press Enter,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_13.feature,google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Feature,,,,,Searching for a specific topic in the Documentation,,Scenario,,,Then,Outcome,"I should see search results related to ""account settings""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_13.feature,google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Feature,,,,,Searching for a specific topic in the Documentation,,Scenario,,,And,Conjunction,"the first result should contain the phrase ""managing your account""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_13.feature,google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Feature,,,,,Navigating through documentation sections,,Scenario,,,Given,Context,I am on the documentation page,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_13.feature,google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Feature,,,,,Navigating through documentation sections,,Scenario,,,When,Action,"I click on the ""Getting Started"" section",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_13.feature,google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Feature,,,,,Navigating through documentation sections,,Scenario,,,Then,Outcome,"I should see the content for the ""Getting Started"" section",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_13.feature,google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Feature,,,,,Navigating through documentation sections,,Scenario,,,And,Conjunction,"I should see a heading that says ""Welcome to the Application""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_13.feature,google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Feature,,,,,Documentation Link from Footer,,Scenario,,,Given,Context,I am on the homepage,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_13.feature,google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Feature,,,,,Documentation Link from Footer,,Scenario,,,When,Action,I scroll to the bottom of the page,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_13.feature,google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Feature,,,,,Documentation Link from Footer,,Scenario,,,And,Conjunction,"I click on the ""Documentation"" link in the footer",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_13.feature,google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Feature,,,,,Documentation Link from Footer,,Scenario,,,Then,Outcome,I should be redirected to the documentation page,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_13.feature,google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Feature,,,,,Verifying a specific instruction on the documentation page,,Scenario,,,Given,Context,I am on the documentation page,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_13.feature,google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Feature,,,,,Verifying a specific instruction on the documentation page,,Scenario,,,When,Action,"I navigate to the section ""Creating a New Project""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_13.feature,google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Feature,,,,,Verifying a specific instruction on the documentation page,,Scenario,,,Then,Outcome,"I should see the instruction ""Click the 'New Project' button""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_14.feature,google-gemini-2.0-flash-001,g04-recycling,14,Zip Code Validation,,Feature,,,,,Entering an invalid zip code displays an error message,,Scenario,,,Given,Context,I am on the address form,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_14.feature,google-gemini-2.0-flash-001,g04-recycling,14,Zip Code Validation,,Feature,,,,,Entering an invalid zip code displays an error message,,Scenario,,,When,Action,"I enter ""123"" as the zip code",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_14.feature,google-gemini-2.0-flash-001,g04-recycling,14,Zip Code Validation,,Feature,,,,,Entering an invalid zip code displays an error message,,Scenario,,,And,Conjunction,I click the submit button,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_14.feature,google-gemini-2.0-flash-001,g04-recycling,14,Zip Code Validation,,Feature,,,,,Entering an invalid zip code displays an error message,,Scenario,,,Then,Outcome,"I should see an error message ""Please enter a valid 5-digit zip code.""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_14.feature,google-gemini-2.0-flash-001,g04-recycling,14,Zip Code Validation,,Feature,,,,,Entering a zip code with letters displays an error message,,Scenario,,,Given,Context,I am on the address form,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_14.feature,google-gemini-2.0-flash-001,g04-recycling,14,Zip Code Validation,,Feature,,,,,Entering a zip code with letters displays an error message,,Scenario,,,When,Action,"I enter ""abcde"" as the zip code",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_14.feature,google-gemini-2.0-flash-001,g04-recycling,14,Zip Code Validation,,Feature,,,,,Entering a zip code with letters displays an error message,,Scenario,,,And,Conjunction,I click the submit button,,,False
