model,app_id,us_id,feature_name,feature_description,scenario_name,scenario_description,scenario_examples,step_keyword_type,us_text,scenario_id,flat_step,step_id
google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Navigating through documentation sections,,,Context,"As a user, I want to view user documentation for the website, so that I know how to use the web app.",google-gemini-2.0-flash-001_13_3,Given I am on the documentation page,google-gemini-2.0-flash-001_13_3_1
google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Navigating through documentation sections,,,Action,"As a user, I want to view user documentation for the website, so that I know how to use the web app.",google-gemini-2.0-flash-001_13_3,"When I click on the ""Getting Started"" section",google-gemini-2.0-flash-001_13_3_2
google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Navigating through documentation sections,,,Outcome,"As a user, I want to view user documentation for the website, so that I know how to use the web app.",google-gemini-2.0-flash-001_13_3,"Then I should see the content for the ""Getting Started"" section",google-gemini-2.0-flash-001_13_3_3
google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Navigating through documentation sections,,,Conjunction,"As a user, I want to view user documentation for the website, so that I know how to use the web app.",google-gemini-2.0-flash-001_13_3,"And I should see a heading that says ""Welcome to the Application""",google-gemini-2.0-flash-001_13_3_4
google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Documentation Link from Footer,,,Context,"As a user, I want to view user documentation for the website, so that I know how to use the web app.",google-gemini-2.0-flash-001_13_4,Given I am on the homepage,google-gemini-2.0-flash-001_13_4_1
google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Documentation Link from Footer,,,Action,"As a user, I want to view user documentation for the website, so that I know how to use the web app.",google-gemini-2.0-flash-001_13_4,When I scroll to the bottom of the page,google-gemini-2.0-flash-001_13_4_2
google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Documentation Link from Footer,,,Conjunction,"As a user, I want to view user documentation for the website, so that I know how to use the web app.",google-gemini-2.0-flash-001_13_4,"And I click on the ""Documentation"" link in the footer",google-gemini-2.0-flash-001_13_4_3
google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Documentation Link from Footer,,,Outcome,"As a user, I want to view user documentation for the website, so that I know how to use the web app.",google-gemini-2.0-flash-001_13_4,Then I should be redirected to the documentation page,google-gemini-2.0-flash-001_13_4_4
google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Verifying a specific instruction on the documentation page,,,Context,"As a user, I want to view user documentation for the website, so that I know how to use the web app.",google-gemini-2.0-flash-001_13_5,Given I am on the documentation page,google-gemini-2.0-flash-001_13_5_1
google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Verifying a specific instruction on the documentation page,,,Action,"As a user, I want to view user documentation for the website, so that I know how to use the web app.",google-gemini-2.0-flash-001_13_5,"When I navigate to the section ""Creating a New Project""",google-gemini-2.0-flash-001_13_5_2
google-gemini-2.0-flash-001,g04-recycling,13,User Documentation,"As a user, I want to view user documentation for the website, 
  so that I know how to use the web app.",Verifying a specific instruction on the documentation page,,,Outcome,"As a user, I want to view user documentation for the website, so that I know how to use the web app.",google-gemini-2.0-flash-001_13_5,"Then I should see the instruction ""Click the 'New Project' button""",google-gemini-2.0-flash-001_13_5_3
google-gemini-2.0-flash-001,g04-recycling,14,Zip Code Validation,,Entering an invalid zip code displays an error message,,,Context,"As a user, I want to get feedback when I enter an invalid zip code.",google-gemini-2.0-flash-001_14_1,Given I am on the address form,google-gemini-2.0-flash-001_14_1_1
google-gemini-2.0-flash-001,g04-recycling,14,Zip Code Validation,,Entering an invalid zip code displays an error message,,,Action,"As a user, I want to get feedback when I enter an invalid zip code.",google-gemini-2.0-flash-001_14_1,"When I enter ""123"" as the zip code",google-gemini-2.0-flash-001_14_1_2
google-gemini-2.0-flash-001,g04-recycling,14,Zip Code Validation,,Entering an invalid zip code displays an error message,,,Conjunction,"As a user, I want to get feedback when I enter an invalid zip code.",google-gemini-2.0-flash-001_14_1,And I click the submit button,google-gemini-2.0-flash-001_14_1_3
google-gemini-2.0-flash-001,g04-recycling,14,Zip Code Validation,,Entering an invalid zip code displays an error message,,,Outcome,"As a user, I want to get feedback when I enter an invalid zip code.",google-gemini-2.0-flash-001_14_1,"Then I should see an error message ""Please enter a valid 5-digit zip code.""",google-gemini-2.0-flash-001_14_1_4
google-gemini-2.0-flash-001,g04-recycling,14,Zip Code Validation,,Entering a zip code with letters displays an error message,,,Context,"As a user, I want to get feedback when I enter an invalid zip code.",google-gemini-2.0-flash-001_14_2,Given I am on the address form,google-gemini-2.0-flash-001_14_2_1
google-gemini-2.0-flash-001,g04-recycling,14,Zip Code Validation,,Entering a zip code with letters displays an error message,,,Action,"As a user, I want to get feedback when I enter an invalid zip code.",google-gemini-2.0-flash-001_14_2,"When I enter ""abcde"" as the zip code",google-gemini-2.0-flash-001_14_2_2
google-gemini-2.0-flash-001,g04-recycling,14,Zip Code Validation,,Entering a zip code with letters displays an error message,,,Conjunction,"As a user, I want to get feedback when I enter an invalid zip code.",google-gemini-2.0-flash-001_14_2,And I click the submit button,google-gemini-2.0-flash-001_14_2_3
google-gemini-2.0-flash-001,g04-recycling,14,Zip Code Validation,,Entering a zip code with letters displays an error message,,,Outcome,"As a user, I want to get feedback when I enter an invalid zip code.",google-gemini-2.0-flash-001_14_2,"Then I should see an error message ""Please enter a valid 5-digit zip code.""",google-gemini-2.0-flash-001_14_2_4
google-gemini-2.0-flash-001,g04-recycling,14,Zip Code Validation,,Entering a valid zip code does not display an error message,,,Context,"As a user, I want to get feedback when I enter an invalid zip code.",google-gemini-2.0-flash-001_14_3,Given I am on the address form,google-gemini-2.0-flash-001_14_3_1
google-gemini-2.0-flash-001,g04-recycling,14,Zip Code Validation,,Entering a valid zip code does not display an error message,,,Action,"As a user, I want to get feedback when I enter an invalid zip code.",google-gemini-2.0-flash-001_14_3,"When I enter ""90210"" as the zip code",google-gemini-2.0-flash-001_14_3_2
google-gemini-2.0-flash-001,g04-recycling,14,Zip Code Validation,,Entering a valid zip code does not display an error message,,,Conjunction,"As a user, I want to get feedback when I enter an invalid zip code.",google-gemini-2.0-flash-001_14_3,And I click the submit button,google-gemini-2.0-flash-001_14_3_3
google-gemini-2.0-flash-001,g04-recycling,14,Zip Code Validation,,Entering a valid zip code does not display an error message,,,Outcome,"As a user, I want to get feedback when I enter an invalid zip code.",google-gemini-2.0-flash-001_14_3,"Then I should not see an error message ""Please enter a valid 5-digit zip code.""",google-gemini-2.0-flash-001_14_3_4
